geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_korean
91050,-30.004403834287338,-51.1520431901733,porto alegre,RS,리오그란데도술
91060,-30.002706671317462,-51.14562528981545,porto alegre,RS,리오그란데도술
9110,-23.671410321922412,-46.506074637083486,santo andre,SP,상파울루
9111,-23.671209032059867,-46.49116730072022,santo andre,SP,상파울루
91110,-30.000128583308786,-51.136473154496656,porto alegre,RS,리오그란데도술
9112,-23.66800556206716,-46.492038548281236,santo andre,SP,상파울루
91120,-29.98452568113661,-51.13010042048019,porto alegre,RS,리오그란데도술
91130,-30.004352940251774,-51.13114718861931,porto alegre,RS,리오그란데도술
91140,-29.98812283875919,-51.11775252542612,porto alegre,RS,리오그란데도술
91150,-30.00326017740812,-51.118735144263624,porto alegre,RS,리오그란데도술
91160,-29.995565074510544,-51.10254019758514,porto alegre,RS,리오그란데도술
91170,-29.99999504325933,-51.0962634583599,porto alegre,RS,리오그란데도술
91175,-29.975930241726743,-51.19591931331479,porto alegre,RS,리오그란데도술
91180,-30.01031645298386,-51.106053192719884,porto alegre,RS,리오그란데도술
9120,-23.678728500296447,-46.49606223946509,santo andre,SP,상파울루
9121,-23.68151425230396,-46.50092180775807,santo andre,SP,상파울루
91210,-30.03800906270191,-51.144626559356205,porto alegre,RS,리오그란데도술
91215,-30.030452740094894,-51.14038526633607,porto alegre,RS,리오그란데도술
91220,-30.019007803599003,-51.1375177298783,porto alegre,RS,리오그란데도술
91225,-30.034631058661265,-51.14627605802357,porto alegre,RS,리오그란데도술
91230,-30.018298859705798,-51.12547951200409,porto alegre,RS,리오그란데도술
9124,-23.736833779153557,-46.47911795977603,santo andre,SP,상파울루
91240,-30.022995760143456,-51.11660296233996,porto alegre,RS,리오그란데도술
91250,-30.022629896941265,-51.10505232627836,porto alegre,RS,리오그란데도술
91260,-30.03865360764886,-51.121878336551084,porto alegre,RS,리오그란데도술
91263,-30.04510491433292,-51.10609287102105,porto alegre,RS,리오그란데도술
91270,-30.033349615179517,-51.11230914812807,porto alegre,RS,리오그란데도술
91280,-30.044900535662766,-51.09701786179232,porto alegre,RS,리오그란데도술
9130,-23.68944462791478,-46.50501034876413,santo andré,SP,상파울루
9131,-23.69492254625712,-46.49711830677247,santo andre,SP,상파울루
91310,-30.041919232419254,-51.15143702712152,porto alegre,RS,리오그란데도술
9132,-23.703763476578203,-46.5017522711277,santo andre,SP,상파울루
91320,-30.033459014989063,-51.15138528014919,porto alegre,RS,리오그란데도술
9133,-23.739452495644567,-46.49161359296361,santo andre,SP,상파울루
91330,-30.033566088338503,-51.16255976401937,porto alegre,RS,리오그란데도술
9134,-23.731374925340436,-46.47892573689435,santo andre,SP,상파울루
91340,-30.022177572330587,-51.16906936211728,porto alegre,RS,리오그란데도술
91349,-30.02530441326677,-51.1632907503319,porto alegre,RS,리오그란데도술
91350,-30.015528344866176,-51.162708252374614,porto alegre,RS,리오그란데도술
91360,-30.020228951578055,-51.154714915131336,porto alegre,RS,리오그란데도술
91370,-30.015889963916965,-51.14861204609,porto alegre,RS,리오그란데도술
91380,-30.01636540845181,-51.14349360047595,porto alegre,RS,리오그란데도술
9139,-23.702514826598424,-46.521858039672956,santo andre,SP,상파울루
91410,-30.05011878151954,-51.166904306285744,porto alegre,RS,리오그란데도술
91420,-30.04555850617237,-51.161051979627864,porto alegre,RS,리오그란데도술
91430,-30.050784108299705,-51.14274869155843,porto alegre,RS,리오그란데도술
91440,-30.059878636525212,-51.14618840980991,porto alegre,RS,리오그란데도술
91450,-30.046833541426064,-51.13604930747305,porto alegre,RS,리오그란데도술
9150,-23.777932757452305,-46.30307188275696,santo andre,SP,상파울루
91501,-30.07653850836813,-51.12485036649549,porto alegre,RS,리오그란데도술
91509,-30.07653850836813,-51.12485036649549,porto alegre,RS,리오그란데도술
91510,-30.07133502892093,-51.17775102637313,porto alegre,RS,리오그란데도술
91520,-30.068075416697393,-51.1669472048459,porto alegre,RS,리오그란데도술
91530,-30.06107220451981,-51.159504916643236,porto alegre,RS,리오그란데도술
91540,-30.081475507040512,-51.13020843894735,porto alegre,RS,리오그란데도술
91550,-30.093451458007475,-51.13622147145307,porto alegre,RS,리오그란데도술
91560,-30.119665493583973,-51.107617438201366,porto alegre,RS,리오그란데도술
91570,-30.110818064864606,-51.107001498618935,porto alegre,RS,리오그란데도술
9160,-23.764558763209905,-46.46344603292595,santo andre,SP,상파울루
9161,-23.766565903593463,-46.45937451944094,santo andré,SP,상파울루
9163,-23.76294585048319,-46.473361103844674,santo andré,SP,상파울루
9169,-23.71190177834374,-46.515225502546826,santo andre,SP,상파울루
9170,-23.708544965481256,-46.508888110317486,santo andré,SP,상파울루
9171,-23.700197687438838,-46.513128422189745,santo andre,SP,상파울루
91710,-30.077454851622484,-51.193185781508085,porto alegre,RS,리오그란데도술
91712,-30.09615300075805,-51.179700410650625,porto alegre,RS,리오그란데도술
9172,-23.693588575286988,-46.51272565763,santo andre,SP,상파울루
91720,-30.086147725644665,-51.21011025894578,porto alegre,RS,리오그란데도술
91740,-30.108668249875183,-51.22225389903746,porto alegre,RS,리오그란데도술
9175,-23.686359044629963,-46.51707802760376,santo andre,SP,상파울루
91750,-30.125749926191148,-51.20858749583112,porto alegre,RS,리오그란데도술
91751,-30.1308422421083,-51.21798275435879,porto alegre,RS,리오그란데도술
91755,-30.16044588588245,-51.195381196468155,porto alegre,RS,리오그란데도술
9176,-23.67894521757313,-46.518401640158366,santo andre,SP,상파울루
91760,-30.130673114991186,-51.23370085557171,porto alegre,RS,리오그란데도술
91770,-30.15114647350837,-51.2173619761807,porto alegre,RS,리오그란데도술
91771,-30.157565951151252,-51.21551781756008,porto alegre,RS,리오그란데도술
91778,-30.175019756853676,-51.18166924861336,porto alegre,RS,리오그란데도술
91780,-30.197932693222523,-51.18131123572988,porto alegre,RS,리오그란데도술
91781,-30.18570762445531,-51.17435605397353,porto alegre,RS,리오그란데도술
91782,-30.214011008990425,-51.12691285254736,porto alegre,RS,리오그란데도술
91785,-30.201053899505194,-51.130970490264545,porto alegre,RS,리오그란데도술
91786,-30.186495785391504,-51.1434704630681,porto alegre,RS,리오그란데도술
91787,-30.157486153891497,-51.15654975984019,porto alegre,RS,리오그란데도술
91788,-30.152809375880064,-51.16557960728455,porto alegre,RS,리오그란데도술
91790,-30.15321040163987,-51.14326579712898,porto alegre,RS,리오그란데도술
91791,-30.147586971832453,-51.127138127645885,porto alegre,RS,리오그란데도술
91792,-30.153050064769353,-51.140990749418236,porto alegre,RS,리오그란데도술
91793,-30.148365298978597,-51.146506117597355,porto alegre,RS,리오그란데도술
91795,-30.153638298281358,-51.14877249775743,porto alegre,RS,리오그란데도술
91796,-30.170601024432525,-51.081018139449576,porto alegre,RS,리오그란데도술
91798,-30.178748805929928,-51.14277606016652,porto alegre,RS,리오그란데도술
9180,-23.693393193642333,-46.5231844164656,santo andre,SP,상파울루
9181,-23.683272109835038,-46.525233029083445,santo andre,SP,상파울루
91810,-30.08572310485261,-51.24753469894402,porto alegre,RS,리오그란데도술
9182,-23.697396339460543,-46.53032152014559,santo andré,SP,상파울루
9185,-23.682941244718187,-46.535487439084875,santo andre,SP,상파울루
9190,-23.6739154838235,-46.5381574228735,santo andré,SP,상파울루
91900,-30.107636803745297,-51.25045031930646,porto alegre,RS,리오그란데도술
91910,-30.103114340162882,-51.24261099293992,porto alegre,RS,리오그란데도술
91920,-30.111750866550857,-51.24389587828228,porto alegre,RS,리오그란데도술
9195,-23.67636972794609,-46.514627329509395,santo andre,SP,상파울루
92010,-29.916961604485003,-51.179846893413064,canoas,RS,리오그란데도술
92020,-29.917004803844417,-51.1717653177083,canoas,RS,리오그란데도술
92022,-29.916210131163858,-51.1578375230527,canoas,RS,리오그란데도술
92025,-29.924146120759737,-51.16163459086898,canoas,RS,리오그란데도술
92027,-29.926896860482543,-51.14643922499816,canoas,RS,리오그란데도술
92030,-29.919402974839496,-51.14505892899358,canoas,RS,리오그란데도술
92031,-29.91247040218693,-51.150158395589294,canoas,RS,리오그란데도술
92032,-29.912212709998045,-51.14386568255196,canoas,RS,리오그란데도술
92035,-29.913725142520825,-51.12647042390521,canoas,RS,리오그란데도술
9210,-23.63738184885248,-46.52809787861086,santo andre,SP,상파울루
92110,-29.93731412377801,-51.16997494701149,canoas,RS,리오그란데도술
92120,-29.949839227216543,-51.16849385835352,canoas,RS,리오그란데도술
92130,-29.95548445525428,-51.163232493292185,canoas,RS,리오그란데도술
9220,-23.622287896059987,-46.536900867948326,santo andré,SP,상파울루
92200,-29.9547733095964,-51.18588572359675,canoas,RS,리오그란데도술
9230,-23.62057801188255,-46.5274097864033,santo andre,SP,상파울루
92310,-29.91622996554467,-51.18816017725101,canoas,RS,리오그란데도술
92314,-29.920151677486682,-51.183673506193884,canoas,RS,리오그란데도술
92320,-29.922777578535726,-51.199224214750956,canoas,RS,리오그란데도술
92323,-29.925210672252355,-51.195190396991414,canoas,RS,리오그란데도술
92325,-29.90754952498647,-51.223026617983514,canoas,RS,리오그란데도술
92330,-29.90190348656491,-51.21251453274884,canoas,RS,리오그란데도술
92340,-29.903850560910488,-51.18536886017075,canoas,RS,리오그란데도술
9238,-23.664002678602326,-46.52309420774424,santo andre,SP,상파울루
9240,-23.629487050309788,-46.52414775441366,santo andre,SP,상파울루
9241,-23.6326593335586,-46.51930571108431,santo andre,SP,상파울루
92410,-29.898660103882328,-51.16289525746852,canoas,RS,리오그란데도술
92412,-29.89696957610515,-51.14666015161824,canoas,RS,리오그란데도술
92415,-29.90274119940128,-51.14085014387109,canoas,RS,리오그란데도술
92420,-29.885329953059237,-51.17823714857105,canoas,RS,리오그란데도술
92425,-29.882484469905727,-51.154210485777114,canoas,RS,리오그란데도술
92440,-29.90527812680538,-51.14139868543693,canoas,RS,리오그란데도술
92441,-29.886141832689077,-51.13673388214089,canoas,RS,리오그란데도술
92480,-29.86087323102249,-51.27283476987696,nova santa rita,RS,리오그란데도술
9250,-23.624085747491286,-46.514905846038296,santo andré,SP,상파울루
92500,-30.121449870629622,-51.336325678972145,guaiba,RS,리오그란데도술
9251,-23.630386001373815,-46.50749026337425,santo andre,SP,상파울루
9260,-23.63107584294424,-46.49643229952413,santo andre,SP,상파울루
9270,-23.64056372252822,-46.494431842210396,santo andre,SP,상파울루
9271,-23.641860793712095,-46.5007280723824,santo andre,SP,상파울루
9272,-23.653050681472052,-46.51319933542339,santo andre,SP,상파울루
9273,-23.65525915170427,-46.5026771362366,santo andré,SP,상파울루
9274,-23.656604474999934,-46.497593835999965,santo andré,SP,상파울루
9280,-23.64014377633707,-46.5161594752102,santo andre,SP,상파울루
92850,-30.46095323367513,-51.60202109475423,sertao santana,RS,리오그란데도술
9290,-23.652361271418293,-46.50789694256689,santo andre,SP,상파울루
92900,-30.354614005554176,-51.58422950230679,mariana pimentel,RS,리오그란데도술
9291,-23.64510056645669,-46.519200513273965,santo andre,SP,상파울루
92990,-30.015733809082768,-51.32857728642114,eldorado do sul,RS,리오그란데도술
93010,-29.766631434346724,-51.14696838432699,sao leopoldo,RS,리오그란데도술
93020,-29.779238329862242,-51.14850627652795,sao leopoldo,RS,리오그란데도술
93022,-29.792073972951776,-51.150204094875086,sao leopoldo,RS,리오그란데도술
93025,-29.767455004767953,-51.160058110032374,sao leopoldo,RS,리오그란데도술
93030,-29.77490193758915,-51.138679513492825,sao leopoldo,RS,리오그란데도술
93032,-29.77653386683951,-51.13068516330073,sao leopoldo,RS,리오그란데도술
93035,-29.786295596524045,-51.13010179861883,sao leopoldo,RS,리오그란데도술
93037,-29.79380500061652,-51.13057943808711,são leopoldo,RS,리오그란데도술
93040,-29.769156789229083,-51.1302496283369,são leopoldo,RS,리오그란데도술
93042,-29.7639017452581,-51.11931009023463,sao leopoldo,RS,리오그란데도술
93044,-29.77488799589556,-51.118260350225185,sao leopoldo,RS,리오그란데도술
93046,-29.774229400549345,-51.11392249945905,sao leopoldo,RS,리오그란데도술
93048,-29.76389437200504,-51.1102986112681,sao leopoldo,RS,리오그란데도술
93050,-29.756560539500708,-51.10887874558338,sao leopoldo,RS,리오그란데도술
93052,-29.75113822408651,-51.10026417782724,sao leopoldo,RS,리오그란데도술
93054,-29.756177952518737,-51.095421610801004,sao leopoldo,RS,리오그란데도술
93056,-29.76233165522967,-51.09151758160262,sao leopoldo,RS,리오그란데도술
9310,-23.670348459035758,-46.45122585319371,maua,SP,상파울루
9311,-23.67804543953714,-46.45020300098349,maua,SP,상파울루
93110,-29.75202931581539,-51.14865481017311,sao leopoldo,RS,리오그란데도술
93113,-29.749439947849268,-51.14324334467108,são leopoldo,RS,리오그란데도술
93115,-29.738280346812697,-51.142598602635864,sao leopoldo,RS,리오그란데도술
9312,-23.670019203214565,-46.445075268614175,maua,SP,상파울루
93120,-29.73474421833853,-51.15708617141506,sao leopoldo,RS,리오그란데도술
93125,-29.70437469607434,-51.15901071740942,sao leopoldo,RS,리오그란데도술
93130,-29.748068585475135,-51.15697248231049,são leopoldo,RS,리오그란데도술
93135,-29.736320957154202,-51.168479887011145,são leopoldo,RS,리오그란데도술
93140,-29.72660765296823,-51.171880527136274,são leopoldo,RS,리오그란데도술
93145,-29.718288248989296,-51.182018356135565,sao leopoldo,RS,리오그란데도술
93150,-29.701148683725773,-51.19416435765061,sao leopoldo,RS,리오그란데도술
93180,-29.694204375791138,-51.23318877432421,portao,RS,리오그란데도술
9320,-23.66003087272816,-46.44151148849927,mauá,SP,상파울루
9321,-23.648730193239793,-46.43630674015864,maua,SP,상파울루
93210,-29.825803517191957,-51.15674594477196,sapucaia do sul,RS,리오그란데도술
93211,-29.797688513056315,-51.18580019300437,sapucaia do sul,RS,리오그란데도술
93212,-29.8113778381577,-51.17268975540101,sapucaia do sul,RS,리오그란데도술
93214,-29.822427644852475,-51.15954292150053,sapucaia do sul,RS,리오그란데도술
93216,-29.81579293925171,-51.154713107304495,sapucaia do sul,RS,리오그란데도술
93218,-29.8145965142953,-51.14647273056028,sapucaia do sul,RS,리오그란데도술
93219,-29.802155724082,-51.13181189430493,sapucaia do sul,RS,리오그란데도술
93220,-29.828980460113236,-51.15068614721684,sapucaia do sul,RS,리오그란데도술
93222,-29.81959208601507,-51.13705203576924,sapucaia do sul,RS,리오그란데도술
93224,-29.833080444317734,-51.13776416766531,sapucaia do sul,RS,리오그란데도술
93225,-29.832055451159494,-51.13008299437981,sapucaia do sul,RS,리오그란데도술
93226,-29.83922469219887,-51.14660583115894,sapucaia do sul,RS,리오그란데도술
93228,-29.845896428364878,-51.13315196816025,sapucaia do sul,RS,리오그란데도술
93230,-29.845000700048054,-51.12659239035868,sapucaia do sul,RS,리오그란데도술
93234,-29.85854393724704,-51.10655127132628,sapucaia do sul,RS,리오그란데도술
93260,-29.844579288983123,-51.16850734710764,esteio,RS,리오그란데도술
93265,-29.85231879597745,-51.17015289010076,esteio,RS,리오그란데도술
93270,-29.845637884068402,-51.18285128398618,esteio,RS,리오그란데도술
93280,-29.8501922029815,-51.15580277886517,esteio,RS,리오그란데도술
93285,-29.858825202140263,-51.15642394732102,esteio,RS,리오그란데도술
93290,-29.85657197787015,-51.14254294333009,esteio,RS,리오그란데도술
93295,-29.85960004421426,-51.131399923295156,esteio,RS,리오그란데도술
9330,-23.662298503303166,-46.42169512048245,maua,SP,상파울루
9331,-23.673149270468024,-46.41985501627955,maua,SP,상파울루
93310,-29.682712407822727,-51.137380013249334,novo hamburgo,RS,리오그란데도술
93315,-29.676251737361145,-51.13422437220156,novo hamburgo,RS,리오그란데도술
9332,-23.656936594800825,-46.41797406476567,maua,SP,상파울루
93320,-29.704812988905317,-51.13227331551383,novo hamburgo,RS,리오그란데도술
9333,-23.648718716107386,-46.41773261934037,mauá,SP,상파울루
93330,-29.719448367638606,-51.140924732630694,novo hamburgo,RS,리오그란데도술
93332,-29.712985969863347,-51.13718521097419,novo hamburgo,RS,리오그란데도술
93334,-29.706552545551585,-51.14139211369367,novo hamburgo,RS,리오그란데도술
93336,-29.694212981471743,-51.137740223385705,novo hamburgo,RS,리오그란데도술
9334,-23.667685116586767,-46.40768678365546,maua,SP,상파울루
93340,-29.691335597767342,-51.14899414367738,novo hamburgo,RS,리오그란데도술
93344,-29.68373160083914,-51.15144933613463,novo hamburgo,RS,리오그란데도술
93346,-29.674367640950194,-51.15348451836329,novo hamburgo,RS,리오그란데도술
93347,-29.682879324211484,-51.165420941482694,novo hamburgo,RS,리오그란데도술
93348,-29.674727503663902,-51.14719299561719,novo hamburgo,RS,리오그란데도술
9335,-23.664871555007743,-46.41677139888487,maua,SP,상파울루
93351,-29.643953644135106,-51.138843677207454,novo hamburgo,RS,리오그란데도술
9336,-23.663212563450802,-46.415286664885194,maua,SP,상파울루
9340,-23.671406718740272,-46.430267450470716,maua,SP,상파울루
9341,-23.67360772906079,-46.420312249792104,maua,SP,상파울루
93410,-29.694265352619368,-51.1267494891969,novo hamburgo,RS,리오그란데도술
93415,-29.70659147497419,-51.12192430996145,novo hamburgo,RS,리오그란데도술
93420,-29.729169490973064,-51.13286145300927,novo hamburgo,RS,리오그란데도술
93425,-29.72109743779502,-51.11451402023661,novo hamburgo,RS,리오그란데도술
93490,-29.753679550388416,-51.04851299894726,novo hamburgo,RS,리오그란데도술
9350,-23.680729252163324,-46.444238272702385,maua,SP,상파울루
9351,-23.684033795365625,-46.43879046263101,maua,SP,상파울루
93510,-29.682440885033067,-51.12347134361094,novo hamburgo,RS,리오그란데도술
93520,-29.674528376033695,-51.12607688127654,novo hamburgo,RS,리오그란데도술
93525,-29.668714635069033,-51.11787999977435,novo hamburgo,RS,리오그란데도술
93530,-29.653163130272215,-51.10769407511752,novo hamburgo,RS,리오그란데도술
93534,-29.667806766827326,-51.10495877621398,novo hamburgo,RS,리오그란데도술
93537,-29.671469081044986,-51.09442460317979,novo hamburgo,RS,리오그란데도술
93540,-29.68092687407378,-51.103469137265506,novo hamburgo,RS,리오그란데도술
93542,-29.684330843096387,-51.09298402937747,novo hamburgo,RS,리오그란데도술
93544,-29.695645655808672,-51.08821853260563,novo hamburgo,RS,리오그란데도술
93546,-29.699056348457525,-51.100592718032274,novo hamburgo,RS,리오그란데도술
93548,-29.68888489152506,-51.11443622736192,novo hamburgo,RS,리오그란데도술
9360,-23.684914927517188,-46.45695782334157,mauá,SP,상파울루
93600,-29.655798861769537,-51.17176185223902,estância velha,RS,리오그란데도술
93601,-29.643867073730235,-51.16698770774884,estância velha,RS,리오그란데도술
93604,-29.650077699839542,-51.22078997584424,estancia velha,RS,리오그란데도술
93607,-11.274704431863016,-37.44243569811498,estancia velha,RS,리오그란데도술
93608,-28.771317519978446,-50.46414800112312,estancia velha,RS,리오그란데도술
93609,-29.207062494281086,-50.81193050282664,estância velha,RS,리오그란데도술
9361,-23.696375623592306,-46.45579294852484,maua,SP,상파울루
93610,-29.6548994867714,-51.16976917497058,estância velha,RS,리오그란데도술
93611,-29.7003034842929,-51.1730092951155,estancia velha,RS,리오그란데도술
93612,-29.667875911741167,-51.193015155671844,estancia velha,RS,리오그란데도술
93614,-29.65808249960178,-51.18782140672655,estância velha,RS,리오그란데도술
93615,-29.681523300907532,-51.18426367865483,estância velha,RS,리오그란데도술
93616,-29.663019941965512,-51.21322109229162,estancia velha,RS,리오그란데도술
9370,-23.67857502266464,-46.46508387745465,mauá,SP,상파울루
93700,-29.67704500881413,-51.060403440177396,campo bom,RS,리오그란데도술
9371,-23.669872959824414,-46.47621306270232,maua,SP,상파울루
9372,-23.695111596533234,-46.465573494465,maua,SP,상파울루
9380,-23.641735998374518,-46.478645021121224,maua,SP,상파울루
93800,-29.63655061319904,-51.00782414855772,sapiranga,RS,리오그란데도술
93801,-29.617157103650147,-50.99639724457308,sapiranga,RS,리오그란데도술
93804,-29.638871803291437,-51.02256942540956,sapiranga,RS,리오그란데도술
93805,-29.64778241440708,-51.02547620063751,sapiranga,RS,리오그란데도술
93806,-29.651421644650622,-51.002384232508575,sapiranga,RS,리오그란데도술
93807,-29.662951767020683,-50.999242001623436,sapiranga,RS,리오그란데도술
9381,-23.65890825724862,-46.46546353843509,maua,SP,상파울루
93815,-29.65460116349433,-50.98287226429686,sapiranga,RS,리오그란데도술
93819,-29.633767407300304,-50.994916707012,sapiranga,RS,리오그란데도술
93820,-29.62673626309145,-50.980918567963855,sapiranga,RS,리오그란데도술
93821,-29.631618422589696,-50.97500785018616,sapiranga,RS,리오그란데도술
93822,-29.629189144391184,-50.960258248476045,sapiranga,RS,리오그란데도술
93880,-29.62040581051365,-50.92767520814332,ararica,RS,리오그란데도술
9389,-23.6303224565756,-46.47923058090484,maua,SP,상파울루
93890,-29.588354352147714,-50.9006766106218,nova hartz,RS,리오그란데도술
9390,-23.654195034752103,-46.45365381825393,maua,SP,상파울루
93900,-29.605286893562898,-51.16427789211877,ivoti,RS,리오그란데도술
9391,-23.650851903347615,-46.44685783667512,maua,SP,상파울루
93940,-29.597265377771162,-51.209442776110954,lindolfo collor,RS,리오그란데도술
93945,-29.518286363401156,-51.17970480071749,presidente lucena,RS,리오그란데도술
93950,-29.587186092324195,-51.091214293917815,dois irmaos,RS,리오그란데도술
93990,-29.539460510721494,-51.08264807709507,morro reuter,RS,리오그란데도술
93995,-29.494150859331633,-50.97731187385151,santa maria do herval,RS,리오그란데도술
9400,-23.711851451612144,-46.41244149883675,ribeirão pires,SP,상파울루
9401,-23.70447660481648,-46.40983373852155,ribeirao pires,SP,상파울루
94010,-29.940452855545605,-50.9921370357287,gravatai,RS,리오그란데도술
94015,-29.931409815780693,-50.99177359589995,gravatai,RS,리오그란데도술
9402,-23.70375211691532,-46.416236735595454,ribeirão pires,SP,상파울루
94020,-29.934890349275758,-51.00227876459274,gravatai,RS,리오그란데도술
94025,-29.93228063267668,-51.002117082657435,gravatai,RS,리오그란데도술
9403,-23.693170992258185,-46.43698541631065,ribeirao pires,SP,상파울루
94030,-29.939437762555936,-51.01446695995107,gravatai,RS,리오그란데도술
94035,-29.943998462933838,-50.9992667557947,gravatai,RS,리오그란데도술
9404,-23.684672804941748,-46.41519960063822,ribeirao pires,SP,상파울루
94040,-29.93975602336458,-51.02917141363922,gravatai,RS,리오그란데도술
94045,-29.94604723798877,-51.02313863707195,gravatai,RS,리오그란데도술
9405,-23.70076577122381,-46.40433331183219,ribeirao pires,SP,상파울루
94050,-29.93967523638073,-51.04468223577052,gravatai,RS,리오그란데도술
94055,-29.940928613168726,-51.034881060022386,gravatai,RS,리오그란데도술
9406,-23.710828956802267,-46.400522918579085,ribeirão pires,SP,상파울루
94060,-29.939102125987592,-51.0515669964755,gravatai,RS,리오그란데도술
94065,-29.94499376975962,-51.04869510719994,gravatai,RS,리오그란데도술
9407,-23.70327693014275,-46.388611900126875,ribeirao pires,SP,상파울루
94070,-29.938661909759755,-51.068768230578186,gravatai,RS,리오그란데도술
94071,-29.935830174851425,-51.06824050276997,gravatai,RS,리오그란데도술
94075,-29.937798246320515,-51.0632787125272,gravatai,RS,리오그란데도술
94080,-29.923244128317855,-51.06482688711355,gravatai,RS,리오그란데도술
94085,-29.92048704546819,-51.05971169945323,gravatai,RS,리오그란데도술
94090,-29.92864781566425,-51.05153568718242,gravataí,RS,리오그란데도술
9410,-23.710828935531303,-46.3905188727081,ribeirao pires,SP,상파울루
94100,-29.904968011596182,-51.027473783190786,gravatai,RS,리오그란데도술
9411,-23.718907865445058,-46.39471606155454,ribeirão pires,SP,상파울루
94110,-29.91155743531841,-51.060818761361546,gravatai,RS,리오그란데도술
9412,-23.732707168530236,-46.417916489806274,ribeirao pires,SP,상파울루
94120,-29.91351711654597,-51.050509258484965,gravatai,RS,리오그란데도술
9413,-23.739522815016542,-46.43177633617865,ribeirao pires,SP,상파울루
94130,-29.922319959121168,-51.03657761848238,gravatai,RS,리오그란데도술
94135,-29.925661733440098,-51.040177119023724,gravataí,RS,리오그란데도술
9414,-23.747396727771577,-46.43678877331445,ribeirao pires,SP,상파울루
94140,-29.913319317962827,-51.03404174314244,gravatai,RS,리오그란데도술
9415,-23.75501850131045,-46.441857353060016,ribeirao pires,SP,상파울루
94150,-29.93077036765025,-51.02479078831666,gravatai,RS,리오그란데도술
94155,-29.921478376152496,-51.0176361064708,gravataí,RS,리오그란데도술
9416,-23.73885547032336,-46.447140971353605,ribeirao pires,SP,상파울루
94170,-29.921085540874063,-50.99969837302634,gravatai,RS,리오그란데도술
94175,-29.888211440561268,-50.998469355018486,gravatai,RS,리오그란데도술
94180,-29.940221835783404,-50.95795264070492,gravatai,RS,리오그란데도술
94185,-29.945227229326854,-50.97188232550285,gravatai,RS,리오그란데도술
94190,-29.95452750704894,-50.97431624735539,gravatai,RS,리오그란데도술
94195,-29.947845577138708,-50.95215013215112,gravatai,RS,리오그란데도술
94196,-29.897089494681627,-50.89892306577915,gravatai,RS,리오그란데도술
94197,-29.923825922449335,-50.928262230120524,gravataí,RS,리오그란데도술
94198,-29.92131154281601,-50.908272282729904,gravataí,RS,리오그란데도술
94199,-29.924340325762163,-50.964282861727106,gravatai,RS,리오그란데도술
9420,-23.71922333007251,-46.41320779634431,ribeirão pires,SP,상파울루
9421,-23.721972493547128,-46.419990961306205,ribeirao pires,SP,상파울루
9422,-23.718632517778193,-46.42150732572009,ribeirao pires,SP,상파울루
9423,-23.720282854284,-46.42575854777839,ribeirao pires,SP,상파울루
9424,-23.714274716671557,-46.41873448886599,ribeirao pires,SP,상파울루
9425,-23.709412717090732,-46.427953749155286,ribeirao pires,SP,상파울루
9426,-23.698125557972265,-46.42789185596777,ribeirao pires,SP,상파울루
9430,-23.70035495879883,-46.396752462791305,ribeirao pires,SP,상파울루
9431,-23.691430316709734,-46.382238458966924,ribeirao pires,SP,상파울루
9432,-23.687319828183437,-46.39328579315943,ribeirão pires,SP,상파울루
9433,-23.66781741101772,-46.385200281213116,ribeirao pires,SP,상파울루
9434,-23.66004151862936,-46.372941065863955,ribeirao pires,SP,상파울루
9435,-23.65373257481298,-46.364913000133285,ribeirao pires,SP,상파울루
9436,-23.651317204933658,-46.366823595264464,ribeirao pires,SP,상파울루
94380,-29.881225047560317,-50.7835262916663,glorinha,RS,리오그란데도술
9440,-23.689816650485028,-46.37124574344774,ribeirão pires,SP,상파울루
9441,-23.68376572761572,-46.37555750991596,ribeirao pires,SP,상파울루
94410,-30.08355139038262,-51.0218050150084,viamao,RS,리오그란데도술
94415,-30.073214825382895,-51.02404196483447,viamao,RS,리오그란데도술
94416,-30.06753341991637,-51.025283411503565,viamao,RS,리오그란데도술
9442,-23.678432062239928,-46.356357506225756,ribeirão pires,SP,상파울루
94420,-30.026008496763165,-51.024391596970595,viamao,RS,리오그란데도술
94425,-30.078992393377305,-51.003910304503854,viamão,RS,리오그란데도술
9443,-23.680644946961863,-46.34951520939184,ribeirao pires,SP,상파울루
94430,-30.099225891176406,-51.02142924142691,viamao,RS,리오그란데도술
94435,-30.08481896648352,-51.040122047799095,viamao,RS,리오그란데도술
9444,-23.69444408670574,-46.343265747314376,ribeirao pires,SP,상파울루
94440,-30.08414612918612,-51.05174077188593,viamao,RS,리오그란데도술
94445,-30.098392506723755,-51.05959055623728,viamao,RS,리오그란데도술
9445,-23.700585600921578,-46.36226409652016,ribeirão pires,SP,상파울루
94450,-30.08770446098888,-51.070872963560504,viamao,RS,리오그란데도술
94451,-30.077760743041143,-51.05330632286344,viamao,RS,리오그란데도술
94455,-30.105171475241683,-51.06725005393805,viamao,RS,리오그란데도술
94460,-30.113791532973178,-51.07476661151297,viamao,RS,리오그란데도술
94463,-30.13803398331282,-50.8668697570924,viamao,RS,리오그란데도술
94465,-30.123736597127653,-51.08602809875456,viamao,RS,리오그란데도술
94470,-30.088451739226837,-51.08474589001764,viamao,RS,리오그란데도술
